101,1,0,1,2,1,0,93.7,150.0,64.0,52.6,1956,3,2,92,0,2.91,3.41,9.2,76,6000,30,34,7129,5,1
110,1,0,0,3,1,0,96.5,163.4,64.0,54.5,2010,3,2,92,0,2.91,3.41,9.2,76,6000,30,34,7295,5,0
78,1,0,0,4,1,0,96.5,157.1,63.9,58.3,2024,3,2,92,0,2.92,3.41,9.2,76,6000,30,34,7295,5,0
106,1,0,1,2,1,0,96.5,167.5,65.2,53.3,2236,3,2,110,0,3.15,3.58,9.0,86,5800,27,33,7895,5,0
106,1,0,1,2,1,0,96.5,167.5,65.2,53.3,2289,3,2,110,0,3.15,3.58,9.0,86,5800,27,33,9095,5,0
85,1,0,0,3,1,0,96.5,175.4,65.2,54.1,2304,3,2,110,0,3.15,3.58,9.0,86,5800,27,33,8845,5,0
85,1,0,0,3,1,0,96.5,175.4,62.5,54.1,2372,3,2,110,0,3.15,3.58,9.0,86,5800,27,33,10295,5,0
85,1,0,0,3,1,0,96.5,175.4,65.2,54.1,2465,3,2,110,5,3.15,3.58,9.0,101,5800,24,28,12945,5,0
107,1,0,1,3,1,0,96.5,169.1,66.0,51.0,2293,3,2,110,1,3.15,3.58,9.1,100,5500,25,31,10345,5,1
122.0,1,0,0,3,2,0,94.3,170.7,61.8,53.5,2337,3,2,111,1,3.31,3.23,8.5,78,4800,24,29,6785,6,0
122.0,1,0,1,3,1,0,94.5,155.9,63.6,52.0,1874,3,2,90,1,3.03,3.11,9.6,70,5400,38,43,13207.129353233831,6,1
122.0,1,0,0,3,1,0,94.5,155.9,63.6,52.0,1909,3,2,90,1,3.03,3.11,9.6,70,5400,38,43,13207.129353233831,6,0
122.0,1,0,1,2,2,0,96.0,172.6,65.2,51.4,2734,3,2,119,7,3.43,3.23,9.2,90,5000,24,29,11048,6,2
145,1,0,0,3,2,0,113.0,199.6,69.6,52.8,4066,0,3,258,5,3.63,4.17,8.1,176,4750,15,19,32250,7,0
122.0,1,0,0,3,2,0,113.0,199.6,69.6,52.8,4066,0,3,258,5,3.63,4.17,8.1,176,4750,15,19,35550,7,0
122.0,1,0,1,3,2,0,102.0,191.7,70.6,47.8,3950,5,5,326,5,3.54,2.76,11.5,262,5000,13,17,36000,7,0
104,1,0,1,2,1,0,93.1,159.1,64.2,54.1,1890,3,2,91,1,3.03,3.15,9.0,68,5000,30,31,5195,8,1
104,1,0,1,2,1,0,93.1,159.1,64.2,54.1,1900,3,2,91,1,3.03,3.15,9.0,68,5000,31,38,6095,8,1
104,1,0,1,2,1,0,93.1,159.1,64.2,54.1,1905,3,2,91,1,3.03,3.15,9.0,68,5000,31,38,6795,8,1
113,1,0,0,3,1,0,93.1,166.8,64.2,54.1,1945,3,2,91,1,3.03,3.15,9.0,68,5000,31,38,6695,8,1
113,1,0,0,3,1,0,93.1,166.8,64.2,54.1,1950,3,2,91,1,3.08,3.15,9.0,68,5000,31,38,7395,8,1
150,1,0,1,2,2,0,95.3,169.0,65.7,49.6,2380,6,6,70,2,3.3297512437810943,3.255422885572139,9.4,101,6000,17,23,10945,8,3
150,1,0,1,2,2,0,95.3,169.0,65.7,49.6,2380,6,6,70,2,3.3297512437810943,3.255422885572139,9.4,101,6000,17,23,11845,8,3
150,1,0,1,2,2,0,95.3,169.0,65.7,49.6,2385,6,6,70,2,3.3297512437810943,3.255422885572139,9.4,101,6000,17,23,13645,8,3
150,1,0,1,2,2,0,95.3,169.0,65.7,49.6,2500,6,6,80,5,3.3297512437810943,3.255422885572139,9.4,135,6000,16,23,15645,8,3
129,1,0,1,2,1,0,98.8,177.8,66.5,53.7,2385,3,2,122,1,3.39,3.39,8.6,84,4800,26,32,8845,8,1
115,1,0,0,3,1,0,98.8,177.8,66.5,55.5,2410,3,2,122,1,3.39,3.39,8.6,84,4800,26,32,8495,8,0
129,1,0,1,2,1,0,98.8,177.8,66.5,53.7,2385,3,2,122,1,3.39,3.39,8.6,84,4800,26,32,10595,8,1
115,1,0,0,3,1,0,98.8,177.8,66.5,55.5,2410,3,2,122,1,3.39,3.39,8.6,84,4800,26,32,10245,8,0
122.0,0,0,0,3,1,0,98.8,177.8,66.5,55.5,2443,3,2,122,3,3.39,3.39,22.7,64,4650,36,42,10795,8,0
115,1,0,0,2,1,0,98.8,177.8,66.5,55.5,2425,3,2,122,1,3.39,3.39,8.6,84,4800,26,32,11245,8,0
118,1,0,0,3,2,0,104.9,175.0,66.1,54.4,2670,3,2,140,5,3.76,3.16,8.0,120,5000,19,27,18280,8,0
122.0,0,0,0,3,2,0,104.9,175.0,66.1,54.4,2700,3,2,134,3,3.43,3.64,22.0,72,4200,31,39,18344,8,0
93,0,1,0,3,2,0,110.0,190.9,70.3,56.5,3515,3,1,183,3,3.58,3.64,21.5,123,4350,22,25,25552,9,-1
93,0,1,0,4,2,0,110.0,190.9,70.3,58.7,3750,3,1,183,3,3.58,3.64,21.5,123,4350,22,25,28248,9,-1
93,0,1,1,1,2,0,106.7,187.5,70.3,54.9,3495,3,1,183,3,3.58,3.64,21.5,123,4350,22,25,28176,9,0
93,0,1,0,3,2,0,115.6,202.6,71.7,56.3,3770,3,1,183,3,3.58,3.64,21.5,123,4350,22,25,31600,9,-1
122.0,1,0,0,3,2,0,115.6,202.6,71.7,56.5,3740,5,0,234,5,3.46,3.1,8.3,155,4750,16,18,34184,9,-1
142,1,0,1,0,2,0,96.6,180.3,70.5,50.8,3685,5,0,234,5,3.46,3.1,8.3,155,4750,16,18,35056,9,3
122.0,1,0,0,3,2,0,120.9,208.1,71.7,56.7,3900,5,0,308,5,3.8,3.35,8.0,184,4500,14,16,40960,9,0
122.0,1,0,1,1,2,0,112.0,199.2,72.0,55.4,3715,5,0,304,5,3.8,3.35,8.0,184,4500,14,16,45400,9,1
122.0,1,1,1,2,2,0,102.7,178.4,68.0,54.8,2910,3,2,140,5,3.78,3.12,8.0,175,5000,19,24,16503,10,1
161,1,0,1,2,1,0,93.7,157.3,64.4,50.8,1918,3,2,92,1,2.97,3.23,9.4,68,5500,37,41,5389,11,2
161,1,0,1,2,1,0,93.7,157.3,64.4,50.8,1944,3,2,92,1,2.97,3.23,9.4,68,5500,31,38,6189,11,2
161,1,0,1,2,1,0,93.7,157.3,64.4,50.8,2004,3,2,92,1,2.97,3.23,9.4,68,5500,31,38,6669,11,2
161,1,1,1,2,1,0,93.0,157.3,63.8,50.8,2145,3,2,98,6,3.03,3.39,7.6,102,5500,24,30,7689,11,1
153,1,1,1,2,1,0,96.3,173.0,65.4,49.4,2370,3,2,110,6,3.17,3.46,7.5,116,5500,23,30,9959,11,3
153,1,0,1,2,1,0,96.3,173.0,65.4,49.4,2328,3,2,122,1,3.35,3.46,8.5,88,5000,25,32,8499,11,3
122.0,1,1,1,2,1,0,95.9,173.2,66.3,50.2,2833,3,2,156,6,3.58,3.86,7.0,145,5000,19,24,12629,11,3
122.0,1,1,1,2,1,0,95.9,173.2,66.3,50.2,2921,3,2,156,6,3.59,3.86,7.0,145,5000,19,24,14869,11,3
122.0,1,1,1,2,1,0,95.9,173.2,66.3,50.2,2926,3,2,156,6,3.59,3.86,7.0,145,5000,19,24,14489,11,3
125,1,0,0,3,1,0,96.3,172.4,65.4,51.6,2365,3,2,122,1,3.35,3.46,8.5,88,5000,25,32,6989,11,1
125,1,0,0,3,1,0,96.3,172.4,65.4,51.6,2405,3,2,122,1,3.35,3.46,8.5,88,5000,25,32,8189,11,1
125,1,1,0,3,1,0,96.3,172.4,65.4,51.6,2403,3,2,110,6,3.17,3.46,7.5,116,5500,23,30,9279,11,1
137,1,0,0,3,1,0,96.3,172.4,65.4,51.6,2403,3,2,110,6,3.17,3.46,7.5,116,5500,23,30,9279,11,-1
128,1,0,1,3,1,0,94.5,165.3,63.8,54.5,1889,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,5499,12,1
128,0,0,1,3,1,0,94.5,165.3,63.8,54.5,2017,3,2,103,3,2.99,3.47,21.9,55,4800,45,50,7099,12,1
128,1,0,1,3,1,0,94.5,165.3,63.8,54.5,1918,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,6649,12,1
122,1,0,0,3,1,0,94.5,165.3,63.8,54.5,1938,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,6849,12,1
103,1,0,0,4,1,0,94.5,170.2,63.8,53.5,2024,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7349,12,1
128,1,0,1,3,1,0,94.5,165.3,63.8,54.5,1951,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7299,12,1
128,1,0,1,2,1,0,94.5,165.6,63.8,53.3,2028,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7799,12,1
122,1,0,0,3,1,0,94.5,165.3,63.8,54.5,1971,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7499,12,1
103,1,0,0,4,1,0,94.5,170.2,63.8,53.5,2037,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,7999,12,1
168,1,0,1,1,1,0,95.1,162.4,63.8,53.3,2008,3,2,97,1,3.15,3.29,9.4,69,5200,31,37,8249,12,2
106,1,0,0,2,1,0,97.2,173.4,65.2,54.7,2324,3,2,120,1,3.33,3.47,8.5,97,5200,27,34,8949,12,0
106,1,0,0,3,1,0,97.2,173.4,65.2,54.7,2302,3,2,120,1,3.33,3.47,8.5,97,5200,27,34,9549,12,0
128,1,0,0,3,1,0,100.4,181.7,66.5,55.1,3095,5,3,181,5,3.43,3.27,9.0,152,5200,17,22,13499,12,0
108,1,0,0,4,1,0,100.4,184.6,66.5,56.1,3296,5,3,181,5,3.43,3.27,9.0,152,5200,17,22,14399,12,0
108,1,0,0,3,1,0,100.4,184.6,66.5,55.1,3060,5,3,181,5,3.43,3.27,9.0,152,5200,19,25,13499,12,0
194,1,0,1,2,2,0,91.3,170.7,67.9,49.7,3071,5,3,181,5,3.43,3.27,9.0,160,5200,19,25,17199,12,3
194,1,1,1,2,2,0,91.3,170.7,67.9,49.7,3139,5,3,181,5,3.43,3.27,7.8,200,5200,17,23,19699,12,3
231,1,0,1,2,2,0,99.2,178.5,67.9,49.7,3139,5,3,181,5,3.43,3.27,9.0,160,5200,19,25,18399,12,1
161,1,0,0,3,2,0,107.9,186.7,68.4,56.7,3020,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,11900,13,0
161,0,1,0,3,2,0,107.9,186.7,68.4,56.7,3197,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,13200,13,0
122.0,1,0,0,4,2,0,114.2,198.9,68.4,58.7,3230,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,12440,13,0
122.0,0,1,0,4,2,0,114.2,198.9,68.4,58.7,3430,2,2,152,3,3.7,3.52,21.0,95,4150,25,25,13860,13,0
161,1,0,0,3,2,0,107.9,186.7,68.4,56.7,3075,2,2,120,5,3.46,2.19,8.4,95,5000,19,24,15580,13,0
161,0,1,0,3,2,0,107.9,186.7,68.4,56.7,3252,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,16900,13,0
122.0,1,0,0,4,2,0,114.2,198.9,68.4,56.7,3285,2,2,120,5,3.46,2.19,8.4,95,5000,19,24,16695,13,0
122.0,0,1,0,4,2,0,114.2,198.9,68.4,58.7,3485,2,2,152,3,3.7,3.52,21.0,95,4150,25,25,17075,13,0
161,1,0,0,3,2,0,107.9,186.7,68.4,56.7,3075,2,2,120,5,3.46,3.19,8.4,97,5000,19,24,16630,13,0
161,0,1,0,3,2,0,107.9,186.7,68.4,56.7,3252,2,2,152,3,3.7,3.52,21.0,95,4150,28,33,17950,13,0
161,1,1,0,3,2,0,108.0,186.7,68.3,56.0,3130,2,2,134,5,3.61,3.21,7.0,142,5600,18,24,18150,13,0
119,1,0,1,2,1,0,93.7,157.3,63.8,50.8,1918,3,2,90,1,2.97,3.23,9.4,68,5500,37,41,5572,14,1
119,1,1,1,2,1,0,93.7,157.3,63.8,50.8,2128,3,2,98,6,3.03,3.39,7.6,102,5500,24,30,7957,14,1
154,1,0,0,2,1,0,93.7,157.3,63.8,50.6,1967,3,2,90,1,2.97,3.23,9.4,68,5500,31,38,6229,14,1
154,1,0,0,3,1,0,93.7,167.3,63.8,50.8,1989,3,2,90,1,2.97,3.23,9.4,68,5500,31,38,6692,14,1
154,1,0,0,3,1,0,93.7,167.3,63.8,50.8,2191,3,2,98,1,2.97,3.23,9.4,68,5500,31,38,7609,14,1
74,1,0,0,4,1,0,103.3,174.6,64.6,59.8,2535,3,2,122,1,3.35,3.46,8.5,88,5000,24,30,8921,14,-1
122.0,1,1,1,2,2,0,95.9,173.2,66.3,50.2,2818,3,2,156,6,3.59,3.86,7.0,145,5000,19,24,12764,14,3
186,1,0,1,2,2,0,94.5,168.9,68.3,50.2,2778,3,2,151,5,3.94,3.11,9.5,143,5500,19,27,22018,15,3
122.0,1,0,1,1,2,1,89.5,168.9,65.0,51.6,2756,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,32528,15,3
122.0,1,0,1,1,2,1,89.5,168.9,65.0,51.6,2756,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,34028,15,3
122.0,1,0,1,0,2,1,89.5,168.9,65.0,51.6,2800,4,3,194,5,3.74,2.9,9.5,207,5900,17,25,37028,15,3
122.0,1,0,1,2,2,0,98.4,175.7,72.3,50.5,3366,1,0,203,5,3.94,3.11,10.0,288,5750,17,28,13207.129353233831,15,1
122.0,1,0,0,4,1,0,96.1,181.5,66.5,55.2,2579,3,2,132,5,3.46,3.9,8.7,104.25615763546799,5125.369458128079,23,31,9295,16,0
122.0,1,0,1,2,1,0,96.1,176.8,66.6,50.5,2460,3,2,132,5,3.46,3.9,8.7,104.25615763546799,5125.369458128079,23,31,9895,16,2
150,1,0,1,2,1,0,99.1,186.6,66.5,56.1,2658,3,2,121,5,3.54,3.07,9.31,110,5250,21,28,11850,17,3
104,1,0,0,3,1,0,99.1,186.6,66.5,56.1,2695,3,2,121,5,3.54,3.07,9.3,110,5250,21,28,12170,17,2
150,1,0,1,2,1,0,99.1,186.6,66.5,56.1,2707,3,2,121,5,2.54,2.07,9.3,110,5250,21,28,15040,17,3
104,1,0,0,3,1,0,99.1,186.6,66.5,56.1,2758,3,2,121,5,3.54,3.07,9.3,110,5250,21,28,15510,17,2
150,1,1,1,2,1,0,99.1,186.6,66.5,56.1,2808,0,2,121,5,3.54,3.07,9.0,160,5500,19,26,18150,17,3
104,1,1,0,3,1,0,99.1,186.6,66.5,56.1,2847,0,2,121,5,3.54,3.07,9.0,160,5500,19,26,18620,17,2
83,1,0,1,2,1,0,93.7,156.9,63.4,53.7,2050,4,2,97,1,3.62,2.36,9.0,69,4900,31,36,5118,18,2
83,1,0,1,2,1,0,93.7,157.9,63.6,53.7,2120,4,2,108,1,3.62,2.64,8.7,73,4400,26,31,7053,18,2
83,1,0,1,2,0,0,93.3,157.3,63.8,55.7,2240,4,2,108,1,3.62,2.64,8.7,73,4400,26,31,7603,18,2
102,1,0,0,3,1,0,97.2,172.0,65.4,52.5,2145,4,2,108,1,3.62,2.64,9.5,82,4800,32,37,7126,18,0
102,1,0,0,3,1,0,97.2,172.0,65.4,52.5,2190,4,2,108,1,3.62,2.64,9.5,82,4400,28,33,7775,18,0
102,1,0,0,3,1,0,97.2,172.0,65.4,52.5,2340,4,2,108,5,3.62,2.64,9.0,94,5200,26,32,9960,18,0
102,1,0,0,3,0,0,97.0,172.0,65.4,54.3,2385,4,2,108,1,3.62,2.64,9.0,82,4800,24,25,9233,18,0
102,1,1,0,3,0,0,97.0,172.0,65.4,54.3,2510,4,2,108,5,3.62,2.64,7.7,111,4800,24,29,11259,18,0
89,1,0,0,4,1,0,97.0,173.5,65.4,53.0,2290,4,2,108,1,3.62,2.64,9.0,82,4800,28,32,7463,18,0
89,1,0,0,4,1,0,97.0,173.5,65.4,53.0,2455,4,2,108,5,3.62,2.64,9.0,94,5200,25,31,10198,18,0
85,1,0,0,4,0,0,96.9,173.6,65.4,54.9,2420,4,2,108,1,3.62,2.64,9.0,82,4800,23,29,8013,18,0
85,1,1,0,4,0,0,96.9,173.6,65.4,54.9,2650,4,2,108,5,3.62,2.64,7.7,111,4800,23,23,11694,18,0
87,1,0,1,2,1,0,95.7,158.7,63.6,54.5,1985,3,2,92,1,3.05,3.03,9.0,62,4800,35,39,5348,19,1
87,1,0,1,2,1,0,95.7,158.7,63.6,54.5,2040,3,2,92,1,3.05,3.03,9.0,62,4800,31,38,6338,19,1
74,1,0,0,2,1,0,95.7,158.7,63.6,54.5,2015,3,2,92,1,3.05,3.03,9.0,62,4800,31,38,6488,19,1
77,1,0,0,4,1,0,95.7,169.7,63.6,59.1,2280,3,2,92,1,3.05,3.03,9.0,62,4800,31,37,6918,19,0
81,1,0,0,4,0,0,95.7,169.7,63.6,59.1,2290,3,2,92,1,3.05,3.03,9.0,62,4800,27,32,7898,19,0
91,1,0,0,4,0,0,95.7,169.7,63.6,59.1,3110,3,2,92,1,3.05,3.03,9.0,62,4800,27,32,8778,19,0
91,1,0,0,3,1,0,95.7,166.3,64.4,53.0,2081,3,2,98,1,3.19,3.03,9.0,70,4800,30,37,6938,19,0
91,1,0,0,2,1,0,95.7,166.3,64.4,52.8,2109,3,2,98,1,3.19,3.03,9.0,70,4800,30,37,7198,19,0
91,0,0,0,3,1,0,95.7,166.3,64.4,53.0,2275,3,2,110,3,3.27,3.35,22.5,56,4500,34,36,7898,19,0
91,0,0,0,2,1,0,95.7,166.3,64.4,52.8,2275,3,2,110,3,3.27,3.35,22.5,56,4500,38,47,7788,19,0
91,1,0,0,3,1,0,95.7,166.3,64.4,53.0,2094,3,2,98,1,3.19,3.03,9.0,70,4800,38,47,7738,19,0
91,1,0,0,2,1,0,95.7,166.3,64.4,52.8,2122,3,2,98,1,3.19,3.03,9.0,70,4800,28,34,8358,19,0
91,1,0,0,3,1,0,95.7,166.3,64.4,52.8,2140,3,2,98,1,3.19,3.03,9.0,70,4800,28,34,9258,19,0
168,1,0,1,3,2,0,94.5,168.7,64.0,52.6,2169,3,2,98,1,3.19,3.03,9.0,70,4800,29,34,8058,19,1
168,1,0,1,2,2,0,94.5,168.7,64.0,52.6,2204,3,2,98,1,3.19,3.03,9.0,70,4800,29,34,8238,19,1
168,1,0,1,3,2,0,94.5,168.7,64.0,52.6,2265,0,2,98,5,3.24,3.08,9.4,112,6600,26,29,9298,19,1
168,1,0,1,2,2,0,94.5,168.7,64.0,52.6,2300,0,2,98,5,3.24,3.08,9.4,112,6600,26,29,9538,19,1
134,1,0,1,1,2,0,98.4,176.2,65.6,52.0,2540,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,8449,19,2
134,1,0,1,1,2,0,98.4,176.2,65.6,52.0,2536,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,9639,19,2
134,1,0,1,2,2,0,98.4,176.2,65.6,52.0,2551,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,9989,19,2
134,1,0,1,1,2,0,98.4,176.2,65.6,52.0,2679,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,11199,19,2
134,1,0,1,2,2,0,98.4,176.2,65.6,52.0,2714,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,11549,19,2
134,1,0,1,0,2,0,98.4,176.2,65.6,53.0,2975,3,2,146,5,3.62,3.5,9.3,116,4800,24,30,17669,19,2
65,1,0,0,3,1,0,102.4,175.6,66.5,54.9,2326,3,2,122,5,3.31,3.54,8.7,92,4200,29,34,8948,19,-1
65,0,1,0,3,1,0,102.4,175.6,66.5,54.9,2480,3,2,110,3,3.27,3.35,22.5,73,4500,30,33,10698,19,-1
65,1,0,0,2,1,0,102.4,175.6,66.5,53.9,2414,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,9988,19,-1
65,1,0,0,3,1,0,102.4,175.6,66.5,54.9,2414,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,10898,19,-1
65,1,0,0,2,1,0,102.4,175.6,66.5,53.9,2458,3,2,122,5,3.31,3.54,8.7,92,4200,27,32,11248,19,-1
197,1,0,1,2,2,0,102.9,183.5,67.7,52.0,2976,0,3,171,5,3.27,3.35,9.3,161,5200,20,24,16558,19,3
197,1,0,1,2,2,0,102.9,183.5,67.7,52.0,3016,0,3,171,5,3.27,3.35,9.3,161,5200,19,24,15998,19,3
90,1,0,0,3,2,0,104.5,187.8,66.5,54.1,3131,0,3,171,5,3.27,3.35,9.2,156,5200,20,24,15690,19,-1
122.0,1,0,0,4,2,0,104.5,187.8,66.5,54.1,3151,0,3,161,5,3.27,3.35,9.2,156,5200,19,24,15750,19,-1
122,0,0,1,3,1,0,97.3,171.7,65.5,55.7,2261,3,2,97,3,3.01,3.4,23.0,52,4800,37,46,7775,20,2
122,1,0,1,3,1,0,97.3,171.7,65.5,55.7,2209,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,7975,20,2
94,0,0,0,3,1,0,97.3,171.7,65.5,55.7,2264,3,2,97,3,3.01,3.4,23.0,52,4800,37,46,7995,20,2
94,1,0,0,3,1,0,97.3,171.7,65.5,55.7,2212,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,8195,20,2
94,1,0,0,3,1,0,97.3,171.7,65.5,55.7,2275,3,2,109,5,3.19,3.4,9.0,85,5250,27,34,8495,20,2
94,0,1,0,3,1,0,97.3,171.7,65.5,55.7,2319,3,2,97,3,3.01,3.4,23.0,68,4500,37,42,9495,20,2
94,1,0,0,3,1,0,97.3,171.7,65.5,55.7,2300,3,2,109,5,3.19,3.4,10.0,100,5500,26,32,9995,20,2
122.0,1,0,1,0,1,0,94.5,159.3,64.2,55.6,2254,3,2,109,5,3.19,3.4,8.5,90,5500,24,29,11595,20,3
256,1,0,1,2,1,0,94.5,165.7,64.0,51.4,2221,3,2,109,5,3.19,3.4,8.5,90,5500,24,29,9980,20,3
122.0,1,0,0,3,1,0,100.4,180.2,66.9,55.1,2661,3,1,136,5,3.19,3.4,8.5,110,5500,19,24,13295,20,0
122.0,0,1,0,3,1,0,100.4,180.2,66.9,55.1,2579,3,2,97,3,3.01,3.4,23.0,68,4500,33,38,13845,20,0
122.0,1,0,0,4,1,0,100.4,183.1,66.9,55.1,2563,3,2,109,5,3.19,3.4,9.0,88,5500,25,31,12290,20,0
103,1,0,0,3,2,0,104.3,188.8,67.2,56.2,2912,3,2,141,5,3.78,3.15,9.5,114,5400,23,28,12940,21,-2
74,1,0,0,4,2,0,104.3,188.8,67.2,57.5,3034,3,2,141,5,3.78,3.15,9.5,114,5400,23,28,13415,21,-1
103,1,0,0,3,2,0,104.3,188.8,67.2,56.2,2935,3,2,141,5,3.78,3.15,9.5,114,5400,24,28,15985,21,-2
74,1,0,0,4,2,0,104.3,188.8,67.2,57.5,3042,3,2,141,5,3.78,3.15,9.5,114,5400,24,28,16515,21,-1
103,1,1,0,3,2,0,104.3,188.8,67.2,56.2,3045,3,2,130,5,3.62,3.15,7.5,162,5100,17,22,18420,21,-2
74,1,1,0,4,2,0,104.3,188.8,67.2,57.5,3157,3,2,130,5,3.62,3.15,7.5,162,5100,17,22,18950,21,-1
